x
117.655.367.231.638
110.734.463.276.836
108.050.847.457.627
14.537.750.385.208
11.271.186.440.678
11.263.677.322.463
10.626.381.724.392
1
1
1
1
0,993278784
0,958040513
0,948739148
0,939661017
0,907627119
0,901694915
0,883239171
0,849644615
0,839351511
