"rules";"support";"confidence";"coverage";"lift";"count"
"{A2,SNMPTN} => {SM}";0.098159509202454;0.761904761904762;0.128834355828221;1.12220309810671;48
"{A2,SPMU} => {SM}";0.0613496932515337;0.75;0.081799591002045;1.1046686746988;30
"{C} => {SM}";0.175869120654397;0.741379310344828;0.23721881390593;1.0919713336103;86
"{SNMPTN,Teknik Elektro} => {SM}";0.0511247443762781;0.735294117647059;0.0695296523517382;1.08300850460666;25
"{A2} => {SM}";0.226993865030675;0.730263157894737;0.310838445807771;1.07559844641725;111
"{A3,Teknik Sipil} => {SM}";0.0552147239263804;0.72972972972973;0.0756646216768916;1.0748127645718;27
"{A3} => {SM}";0.139059304703476;0.723404255319149;0.192229038854806;1.06549602665983;68
"{SNMPTN} => {SM}";0.265848670756646;0.714285714285714;0.372188139059305;1.05206540447504;130
"{Teknik Sipil} => {SM}";0.288343558282209;0.712121212121212;0.404907975460123;1.04887732749179;141
"{SPMU} => {SM}";0.214723926380368;0.686274509803922;0.312883435582822;1.01080793763288;105
"{SBMPTN,Teknik Elektro} => {SM}";0.0511247443762781;0.641025641025641;0.0797546012269939;0.944161260426321;25
"{SBMPTN} => {SM}";0.198364008179959;0.633986928104575;0.312883435582822;0.933793999527522;97
"{A1} => {SM}";0.312883435582822;0.632231404958678;0.494887525562372;0.931208304291546;153
"{Informatika} => {SM}";0.14519427402863;0.606837606837607;0.239263803680982;0.893805993203583;71
"{Teknik Elektro} => {SM}";0.122699386503067;0.606060606060606;0.202453987730061;0.892661555312158;60
