"rules";"support";"confidence";"coverage";"lift";"count"
"{A,SBMPTN} => {P}";0.0661764705882353;1;0.0661764705882353;2.19354838709677;18
"{Informatika,SBMPTN,SM} => {A2}";0.0220588235294118;0.666666666666667;0.0330882352941177;2.18473895582329;6
"{Informatika,L,SM,SPMU} => {A2}";0.0220588235294118;0.666666666666667;0.0330882352941177;2.18473895582329;6
"{B,Informatika,L,SBMPTN} => {A2}";0.0220588235294118;0.666666666666667;0.0330882352941177;2.18473895582329;6
"{A1,B,P,SM,SNMPTN} => {Teknik Sipil}";0.0477941176470588;0.928571428571429;0.0514705882352941;2.14043583535109;13
"{C,L,SM,Teknik Elektro} => {SBMPTN}";0.0257352941176471;0.7;0.0367647058823529;2.13932584269663;7
"{A,L,SM} => {SNMPTN}";0.0257352941176471;0.875;0.0294117647058824;2.08771929824561;7
"{A1,C,SNMPTN} => {Teknik Sipil}";0.0330882352941176;0.9;0.0367647058823529;2.07457627118644;9
"{A3,B,P,SM} => {Teknik Sipil}";0.0294117647058824;0.888888888888889;0.0330882352941176;2.04896421845574;8
"{A,A2,SM} => {SNMPTN}";0.0220588235294118;0.857142857142857;0.0257352941176471;2.04511278195489;6
"{A1,B,P,SM} => {Teknik Sipil}";0.0808823529411765;0.88;0.0919117647058824;2.02847457627119;22
"{A,A1} => {P}";0.128676470588235;0.921052631578947;0.139705882352941;2.02037351443124;35
"{B,Informatika,SBMPTN} => {A2}";0.0294117647058824;0.615384615384615;0.0477941176470588;2.01668211306766;8
"{B,P,SM,SPMU} => {Teknik Sipil}";0.0220588235294118;0.857142857142857;0.0257352941176471;1.97578692493947;6
"{A,Teknik Sipil} => {P}";0.0588235294117647;0.888888888888889;0.0661764705882353;1.94982078853047;16
"{A1,P,SM,SNMPTN} => {Teknik Sipil}";0.0588235294117647;0.842105263157895;0.0698529411764706;1.94112399643176;16
"{A2,P,SM} => {SNMPTN}";0.0477941176470588;0.8125;0.0588235294117647;1.93859649122807;13
"{A3,B,P} => {Teknik Sipil}";0.0367647058823529;0.833333333333333;0.0441176470588235;1.92090395480226;10
"{A,SPMU} => {P}";0.0257352941176471;0.875;0.0294117647058824;1.91935483870968;7
"{A3,P,SM} => {Teknik Sipil}";0.0330882352941176;0.818181818181818;0.0404411764705882;1.88597842835131;9
"{A1,B,P,SNMPTN} => {Teknik Sipil}";0.0661764705882353;0.818181818181818;0.0808823529411765;1.88597842835131;18
"{A} => {P}";0.169117647058824;0.851851851851852;0.198529411764706;1.86857825567503;46
"{A1,P,SM} => {Teknik Sipil}";0.0992647058823529;0.794117647058823;0.125;1.83050847457627;27
"{C,L,SM,SNMPTN} => {Teknik Sipil}";0.0257352941176471;0.777777777777778;0.0330882352941176;1.79284369114878;7
"{A2,SPMU,Teknik Sipil} => {B}";0.0257352941176471;1;0.0257352941176471;1.74358974358974;7
"{Informatika,SBMPTN,SM} => {B}";0.0330882352941176;1;0.0330882352941176;1.74358974358974;9
"{A2,SBMPTN,Teknik Sipil} => {B}";0.0220588235294118;1;0.0220588235294118;1.74358974358974;6
"{A2,P,Teknik Sipil} => {B}";0.0294117647058824;1;0.0294117647058824;1.74358974358974;8
"{P,SBMPTN,SM} => {B}";0.0404411764705882;1;0.0404411764705882;1.74358974358974;11
"{C,L,SNMPTN} => {Teknik Sipil}";0.0330882352941176;0.75;0.0441176470588235;1.72881355932203;9
"{B,P,SM,SNMPTN} => {Teknik Sipil}";0.0772058823529412;0.75;0.102941176470588;1.72881355932203;21
"{A,SM} => {SNMPTN}";0.0477941176470588;0.722222222222222;0.0661764705882353;1.72319688109162;13
"{B,SNMPTN,Teknik Sipil} => {P}";0.102941176470588;0.777777777777778;0.132352941176471;1.70609318996416;28
"{B,P,SM} => {Teknik Sipil}";0.125;0.739130434782609;0.169117647058824;1.70375829034635;34
"{A1,Informatika,SBMPTN} => {P}";0.0367647058823529;0.769230769230769;0.0477941176470588;1.68734491315136;10
"{A1,B,P} => {Teknik Sipil}";0.106617647058824;0.725;0.147058823529412;1.67118644067797;29
"{A,A2} => {SNMPTN}";0.0257352941176471;0.7;0.0367647058823529;1.67017543859649;7
"{A3,P} => {Teknik Sipil}";0.0477941176470588;0.722222222222222;0.0661764705882353;1.66478342749529;13
"{Informatika,L,P} => {A1}";0.0294117647058824;0.888888888888889;0.0330882352941176;1.64474678760393;8
"{A1,SM,SNMPTN} => {Teknik Sipil}";0.0955882352941176;0.702702702702703;0.136029411764706;1.61978928080623;26
"{SPMU,Teknik Mesin} => {A1}";0.0257352941176471;0.875;0.0294117647058824;1.61904761904762;7
"{A2,Teknik Sipil} => {B}";0.0808823529411765;0.916666666666667;0.0882352941176471;1.5982905982906;22
"{C,SM,SNMPTN} => {Teknik Sipil}";0.0330882352941176;0.692307692307692;0.0477941176470588;1.59582790091265;9
