"x"
1
1
2.49760765550239
1.27578947368421
1.34820747520976
1.85964912280702
1.1222020568663
1.36138770349297
0.966202270381837
1.10526315789474
0.838682071031237
1.11068111455108
1.28553756185335
1.08991228070175
0.851674641148325
0.910818713450292
0.816541353383459
1.42487629329735
1.02631578947368
1.0252343186734
1.45429362880886
1.54895302773062
1.31180223285486
1.20760233918129
1.01135190918473
0.931578947368421
1.48169336384439
0.830409356725146
